Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Myanmar,MMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Myanmar,MMR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Myanmar,MMR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,1158.050051
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Namibia,NAM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Namibia,NAM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,44.23076923
Namibia,NAM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,86.19800831
Namibia,NAM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,33.11932659
Namibia,NAM,GDP per capita (current US$),NY.GDP.PCAP.CD,4349.799085
Nauru,NRU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Nauru,NRU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Nauru,NRU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,10.52631579
Nauru,NRU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.4213486
Nauru,NRU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,12911.90864
Nepal,NPL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Nepal,NPL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Nepal,NPL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.09090909
Nepal,NPL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,84.91713563
Nepal,NPL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,15.44657663
Nepal,NPL,GDP per capita (current US$),NY.GDP.PCAP.CD,1385.910663
Netherlands,NLD,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,63.554
Netherlands,NLD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.814
Netherlands,NLD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,40.66666667
Netherlands,NLD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,140.9894409
Netherlands,NLD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Netherlands,NLD,GDP per capita (current US$),NY.GDP.PCAP.CD,59123.31856
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.634
New Caledonia,NCL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,10.967
New Caledonia,NCL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
New Caledonia,NCL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
New Caledonia,NCL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,33516.36309
New Zealand,NZL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,66.919
New Zealand,NZL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.557
New Zealand,NZL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,50.42016807
New Zealand,NZL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,117.8638763
New Zealand,NZL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,97.02739716
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,49099.70904
Nicaragua,NIC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Nicaragua,NIC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Nicaragua,NIC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,51.64835165
Nicaragua,NIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Nicaragua,NIC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Nicaragua,NIC,GDP per capita (current US$),NY.GDP.PCAP.CD,2322.89054
Niger,NER,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,73.365
Niger,NER,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,0.29
Niger,NER,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,25.90361446
Niger,NER,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Niger,NER,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Niger,NER,GDP per capita (current US$),NY.GDP.PCAP.CD,609.7451476
Nigeria,NGA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,77.038
Nigeria,NGA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.327
Nigeria,NGA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,3.611111111
Nigeria,NGA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Nigeria,NGA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Nigeria,NGA,GDP per capita (current US$),NY.GDP.PCAP.CD,2899.160475
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,42.316
North Macedonia,MKD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,12.496
North Macedonia,MKD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,41.66666667
North Macedonia,MKD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.67128754
North Macedonia,MKD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,63.1710701
North Macedonia,MKD,GDP per capita (current US$),NY.GDP.PCAP.CD,7606.237525
Northern Mariana Islands,MNP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Northern Mariana Islands,MNP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Northern Mariana Islands,MNP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Northern Mariana Islands,MNP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Northern Mariana Islands,MNP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Northern Mariana Islands,MNP,GDP per capita (current US$),NY.GDP.PCAP.CD,23785.75459
Norway,NOR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,62.161
Norway,NOR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.067
Norway,NOR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,44.9704142
Norway,NOR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,117.9322586
Norway,NOR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,118.1812515
Norway,NOR,GDP per capita (current US$),NY.GDP.PCAP.CD,109269.5206
Oman,OMN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,39.93
Oman,OMN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,10.6
Oman,OMN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,2.325581395
Oman,OMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.19146928
Oman,OMN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Oman,OMN,GDP per capita (current US$),NY.GDP.PCAP.CD,23223.58294
Pakistan,PAK,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Pakistan,PAK,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Pakistan,PAK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,20.46783626
Pakistan,PAK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,37.4490105
Pakistan,PAK,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,10.33658419
Pakistan,PAK,GDP per capita (current US$),NY.GDP.PCAP.CD,1538.322813
Palau,PLW,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Palau,PLW,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Palau,PLW,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,6.25
Palau,PLW,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,88.55932203
Palau,PLW,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,57.74946921
Palau,PLW,GDP per capita (current US$),NY.GDP.PCAP.CD,13729.76028
Panama,PAN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,49.71
Panama,PAN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,9.826
Panama,PAN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.53521127
Panama,PAN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Panama,PAN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,71.85761444
Panama,PAN,GDP per capita (current US$),NY.GDP.PCAP.CD,17378.607
Papua New Guinea,PNG,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,50.65
Papua New Guinea,PNG,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2.19
Papua New Guinea,PNG,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1.739130435
Papua New Guinea,PNG,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Papua New Guinea,PNG,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Papua New Guinea,PNG,GDP per capita (current US$),NY.GDP.PCAP.CD,3102.289686
Paraguay,PRY,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,58.941
Paraguay,PRY,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.255
Paraguay,PRY,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,17.5
Paraguay,PRY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,87.32631683
Paraguay,PRY,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Paraguay,PRY,GDP per capita (current US$),NY.GDP.PCAP.CD,6205.625954
Peru,PER,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,66.437
Peru,PER,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.827
Peru,PER,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,40
Peru,PER,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.6521912
Peru,PER,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Peru,PER,GDP per capita (current US$),NY.GDP.PCAP.CD,7350.630343
Philippines,PHL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,49.007
Philippines,PHL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2.864
Philippines,PHL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,27.33118971
Philippines,PHL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,93.85651824
Philippines,PHL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,44.83049891
Philippines,PHL,GDP per capita (current US$),NY.GDP.PCAP.CD,3548.069306
Poland,POL,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,51.189
Poland,POL,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,2.851
Poland,POL,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,28.26086957
Poland,POL,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,107.5679398
Poland,POL,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,91.93286133
Poland,POL,GDP per capita (current US$),NY.GDP.PCAP.CD,18891.21212
Portugal,PRT,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,53.82
Portugal,PRT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.564
Portugal,PRT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36.95652174
Portugal,PRT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,121.7294464
Portugal,PRT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,82.42118835
Portugal,PRT,GDP per capita (current US$),NY.GDP.PCAP.CD,24620.51976
Puerto Rico (US),PRI,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Puerto Rico (US),PRI,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Puerto Rico (US),PRI,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Puerto Rico (US),PRI,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Puerto Rico (US),PRI,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,101.106043
Puerto Rico (US),PRI,GDP per capita (current US$),NY.GDP.PCAP.CD,35353.68216
Qatar,QAT,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,61.73
Qatar,QAT,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,0.4
Qatar,QAT,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,4.444444444
Qatar,QAT,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,103.8280997
Qatar,QAT,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,77.34320218
Qatar,QAT,GDP per capita (current US$),NY.GDP.PCAP.CD,88701.46898
Romania,ROU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,42.293
Romania,ROU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,5.045
Romania,ROU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.09090909
Romania,ROU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,83.28723145
Romania,ROU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,66.32398987
Romania,ROU,GDP per capita (current US$),NY.GDP.PCAP.CD,15503.5518
Russian Federation,RUS,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,55.534
Russian Federation,RUS,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.961
Russian Federation,RUS,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,16.22222222
Russian Federation,RUS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,91.94350678
Russian Federation,RUS,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,57.0857197
Russian Federation,RUS,GDP per capita (current US$),NY.GDP.PCAP.CD,15619.61426
Rwanda,RWA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,54.756
Rwanda,RWA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,16.593
Rwanda,RWA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,61.25
Rwanda,RWA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,47.5004278
Rwanda,RWA,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,6.412670555
Rwanda,RWA,GDP per capita (current US$),NY.GDP.PCAP.CD,975.4693237
Samoa,WSM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,31.408
Samoa,WSM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.767
Samoa,WSM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.96296296
Samoa,WSM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Samoa,WSM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,25.47831265
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,4132.447177
San Marino,SMR,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,70.36
San Marino,SMR,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.87
San Marino,SMR,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,33.33333333
San Marino,SMR,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,59.40074906
San Marino,SMR,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,48.76033058
San Marino,SMR,GDP per capita (current US$),NY.GDP.PCAP.CD,54190.84177
Sao Tome and Principe,STP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Sao Tome and Principe,STP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,14.54545455
Sao Tome and Principe,STP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sao Tome and Principe,STP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sao Tome and Principe,STP,GDP per capita (current US$),NY.GDP.PCAP.CD,2389.737298
Saudi Arabia,SAU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,34.457
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,15.356
Saudi Arabia,SAU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.86754967
Saudi Arabia,SAU,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,120.7980159
Saudi Arabia,SAU,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,77.70680237
Saudi Arabia,SAU,GDP per capita (current US$),NY.GDP.PCAP.CD,38510.22762
Senegal,SEN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,32.611
Senegal,SEN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,7.55
Senegal,SEN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,44.24242424
Senegal,SEN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,51.02935729
Senegal,SEN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,15.4576789
Senegal,SEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1574.028106
Serbia,SRB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,50.173
Serbia,SRB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,8.883
Serbia,SRB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,36.55462185
Serbia,SRB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.83187103
Serbia,SRB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,83.19219971
Serbia,SRB,GDP per capita (current US$),NY.GDP.PCAP.CD,10024.81911
Seychelles,SYC,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Seychelles,SYC,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Seychelles,SYC,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,22.85714286
Seychelles,SYC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,78.13695486
Seychelles,SYC,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,19.59098992
Seychelles,SYC,GDP per capita (current US$),NY.GDP.PCAP.CD,16836.67219
Sierra Leone,SLE,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Sierra Leone,SLE,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,12.32876712
Sierra Leone,SLE,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sierra Leone,SLE,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Sierra Leone,SLE,GDP per capita (current US$),NY.GDP.PCAP.CD,860.3710679
Singapore,SGP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,63.366
Singapore,SGP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,3.816
Singapore,SGP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,29.12621359
Singapore,SGP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,102.7354741
Singapore,SGP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,103.2494223
Singapore,SGP,GDP per capita (current US$),NY.GDP.PCAP.CD,90299.06946
Sint Maarten (Dutch part),SXM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Sint Maarten (Dutch part),SXM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Sint Maarten (Dutch part),SXM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..
Sint Maarten (Dutch part),SXM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Sint Maarten (Dutch part),SXM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,13.5734072
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),NY.GDP.PCAP.CD,37793.12844
Slovak Republic,SVK,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,56.175
Slovak Republic,SVK,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.383
Slovak Republic,SVK,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,21.33333333
Slovak Republic,SVK,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,92.87322998
Slovak Republic,SVK,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,63.24742126
Slovak Republic,SVK,GDP per capita (current US$),NY.GDP.PCAP.CD,21317.7944
Slovenia,SVN,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,54.245
Slovenia,SVN,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,4.318
Slovenia,SVN,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,40
Slovenia,SVN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.789093
Slovenia,SVN,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,100.3683929
Slovenia,SVN,GDP per capita (current US$),NY.GDP.PCAP.CD,28360.30415
Solomon Islands,SLB,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
Solomon Islands,SLB,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,8
Solomon Islands,SLB,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Solomon Islands,SLB,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
Solomon Islands,SLB,GDP per capita (current US$),NY.GDP.PCAP.CD,1877.781045
"Somalia, Fed. Rep.",SOM,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,19.984
"Somalia, Fed. Rep.",SOM,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,12.939
"Somalia, Fed. Rep.",SOM,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,19.7080292
"Somalia, Fed. Rep.",SOM,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Somalia, Fed. Rep.",SOM,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
"Somalia, Fed. Rep.",SOM,GDP per capita (current US$),NY.GDP.PCAP.CD,573.1411658
South Africa,ZAF,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,47.071
South Africa,ZAF,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,35.401
South Africa,ZAF,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,46.5
South Africa,ZAF,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,108.6839675
South Africa,ZAF,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,29.68229784
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,6534.248678
South Sudan,SSD,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,..
South Sudan,SSD,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,..
South Sudan,SSD,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,32.36363636
South Sudan,SSD,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
South Sudan,SSD,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,..
South Sudan,SSD,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Spain,ESP,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,52.807
Spain,ESP,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,14.887
Spain,ESP,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,42.97994269
Spain,ESP,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,121.7202911
Spain,ESP,"School enrollment, tertiary, female (% gross)",SE.TER.ENRR.FE,106.5525894
Spain,ESP,GDP per capita (current US$),NY.GDP.PCAP.CD,30319.49872
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",SL.TLF.CACT.FE.NE.ZS,31.984
Sri Lanka,LKA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,6.218
